"","SIT_O","SIT_D","IdSito","IdSitd","IdComunao","IdMunicipioo.x","IdMunicipiod.x","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion","IdMunicipiod.y","IdMunicipioo.y","dist","distance_bin"
"229",104,68,"164",207,7,10,10,"1899-12-31 05:40:00","1899-12-31 06:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,4,71.8095238095238,10,10,3.876,"(3,6]"
"230",104,75,"164",181,7,10,10,"1899-12-31 09:30:00","1899-12-31 09:45:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,15,5,71.8095238095238,10,10,2.786,"[0,3]"
"231",104,78,"164",159,7,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,30,7,71.8095238095238,10,10,4.931,"(3,6]"
"232",104,78,"164",159,7,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,30,7,71.8095238095238,10,10,4.931,"(3,6]"
"235",104,95,"164",163,7,10,10,"1899-12-31 07:30:00","1899-12-31 07:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,7,71.8095238095238,10,10,1.265,"[0,3]"
"239",104,96,"164",162,7,10,10,"1899-12-31 05:50:00","1899-12-31 06:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,7,71.8095238095238,10,10,2.422,"[0,3]"
"240",104,97,"164",155,7,10,10,"1899-12-31 08:00:00","1899-12-31 08:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,7,71.8095238095238,10,10,3.391,"(3,6]"
"241",105,105,"165",165,7,10,10,"1899-12-31 20:00:00","1899-12-31 20:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,10,7,71.8095238095238,10,10,0,"[0,3]"
"247",105,111,"165",168,7,10,10,"1899-12-31 13:45:00","1899-12-31 14:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,45,6,71.8095238095238,10,10,2.443,"[0,3]"
"250",105,155,"165",6,7,10,10,"1899-12-31 07:30:00","1899-12-31 07:50:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,10,71.8095238095238,10,10,7.293,"(6,9]"
"253",105,157,"165",51,7,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",1,"Publico + Publico + Publico","Publico",0,1,0,1,2,40,10,71.8095238095238,10,10,8.453,"(6,9]"
"254",105,157,"165",51,7,10,10,"1899-12-31 04:45:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,75,10,71.8095238095238,10,10,8.453,"(6,9]"
"255",105,157,"165",51,7,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,10,71.8095238095238,10,10,8.453,"(6,9]"
"256",105,167,"165",52,7,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,60,10,71.8095238095238,10,10,8.409,"(6,9]"
"258",105,167,"165",52,7,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,60,10,71.8095238095238,10,10,8.409,"(6,9]"
"260",105,170,"165",4,7,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,30,10,71.8095238095238,10,10,6.032,"(6,9]"
"261",105,171,"165",17,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:25:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,25,10,71.8095238095238,10,10,6.475,"(6,9]"
"263",105,171,"165",17,7,10,10,"1899-12-31 18:00:00","1899-12-31 18:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,10,10,71.8095238095238,10,10,6.475,"(6,9]"
"265",105,171,"165",17,7,10,10,"1899-12-31 07:00:00","1899-12-31 07:45:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,45,10,71.8095238095238,10,10,6.475,"(6,9]"
"266",105,181,"165",138,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,30,11,71.8095238095238,10,10,4.908,"(3,6]"
"269",105,181,"165",138,7,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",3,"Publico + Publico + A pie","Publico",1,1,0,1,2,30,11,71.8095238095238,10,10,4.908,"(3,6]"
"273",105,189,"165",136,7,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,71.8095238095238,10,10,5.018,"(3,6]"
"274",105,191,"165",109,7,10,10,"1899-12-31 10:00:00","1899-12-31 10:30:00",3,"Publico + Publico + A pie","Publico",1,1,0,1,2,30,11,71.8095238095238,10,10,6.602,"(6,9]"
"275",105,192,"165",144,7,10,10,"1899-12-31 09:30:00","1899-12-31 09:40:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,10,11,71.8095238095238,10,10,2.701,"[0,3]"
"276",105,192,"165",144,7,10,10,"1899-12-31 05:00:00","1899-12-31 05:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,10,11,71.8095238095238,10,10,2.701,"[0,3]"
"277",105,192,"165",144,7,10,10,"1899-12-31 09:00:00","1899-12-31 09:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,10,11,71.8095238095238,10,10,2.701,"[0,3]"
"280",105,193,"165",143,7,10,10,"1899-12-31 06:30:00","1899-12-31 06:55:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,25,11,71.8095238095238,10,10,3.307,"(3,6]"
"281",105,200,"165",146,7,10,10,"1899-12-31 15:00:00","1899-12-31 15:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,12,71.8095238095238,10,10,2.948,"[0,3]"
"282",105,200,"165",146,7,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,12,71.8095238095238,10,10,2.948,"[0,3]"
"283",105,211,"165",117,7,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",2,"Publico + A pie + NA","Publico",1,1,0,0,1,60,12,71.8095238095238,10,10,5.743,"(3,6]"
"284",105,247,"165",65,7,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,40,14,71.8095238095238,10,10,10.882,"(9,12]"
"285",105,247,"165",65,7,10,10,"1899-12-31 06:30:00","1899-12-31 07:15:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,2,45,14,71.8095238095238,10,10,10.882,"(9,12]"
"286",105,247,"165",65,7,10,10,"1899-12-31 14:00:00","1899-12-31 15:00:00",3,"Publico + Publico + A pie","Publico",1,1,0,1,2,60,14,71.8095238095238,10,10,10.882,"(9,12]"
"288",105,255,"165",67,7,10,10,"1899-12-31 10:30:00","1899-12-31 11:30:00",3,"Publico + Publico + A pie","Publico",1,1,0,1,2,60,14,71.8095238095238,10,10,10.464,"(9,12]"
"289",105,321,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,60,7,71.8095238095238,10,10,10.883,"(9,12]"
"290",105,321,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,7,71.8095238095238,10,10,10.883,"(9,12]"
"291",105,416,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,60,7,71.8095238095238,10,10,4.154,"(3,6]"
"292",105,416,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,7,71.8095238095238,10,10,4.154,"(3,6]"
"294",105,602,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,60,7,71.8095238095238,10,10,7.859,"(6,9]"
"295",105,602,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,7,71.8095238095238,10,10,7.859,"(6,9]"
"296",105,622,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,7,71.8095238095238,10,10,4.336,"(3,6]"
"297",105,622,"165",315,7,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,60,7,71.8095238095238,10,10,4.336,"(3,6]"
"298",105,637,"165",157,7,10,10,"1899-12-31 07:55:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,5,7,71.8095238095238,10,10,1.675,"[0,3]"
"299",105,73,"165",186,7,10,10,"1899-12-31 07:00:00","1899-12-31 07:10:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,10,5,71.8095238095238,10,10,5.05,"(3,6]"
"301",105,75,"165",181,7,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,30,5,71.8095238095238,10,10,3.171,"(3,6]"
"302",105,92,"165",173,7,10,10,"1899-12-31 06:30:00","1899-12-31 06:45:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,15,6,71.8095238095238,10,10,3.941,"(3,6]"
"305",105,99,"165",157,7,10,10,"1899-12-31 07:55:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,5,7,71.8095238095238,10,10,2.253,"[0,3]"
"307",108,137,"171",45,6,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,9,91.5384615384615,10,10,11.334,"(9,12]"
"308",108,156,"171",21,6,10,10,"1899-12-31 07:20:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,91.5384615384615,10,10,11.679,"(9,12]"
"309",108,157,"171",51,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,10,91.5384615384615,10,10,11.607,"(9,12]"
"310",108,159,"171",12,6,10,10,"1899-12-31 07:00:00","1899-12-31 08:15:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,75,10,91.5384615384615,10,10,8.154,"(6,9]"
"312",108,167,"171",52,6,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,10,91.5384615384615,10,10,11.563,"(9,12]"
"313",108,167,"171",52,6,10,10,"1899-12-31 08:00:00","1899-12-31 09:10:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,70,10,91.5384615384615,10,10,11.563,"(9,12]"
"314",108,169,"171",3,6,10,10,"1899-12-31 05:45:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,75,10,91.5384615384615,10,10,8.627,"(6,9]"
"316",108,206,"171",145,6,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,12,91.5384615384615,10,10,5.778,"(3,6]"
"317",108,207,"171",145,6,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,12,91.5384615384615,10,10,6.941,"(6,9]"
"318",108,245,"171",56,6,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,90,14,91.5384615384615,10,10,13.085,"(12,15]"
"319",108,254,"171",66,6,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,14,91.5384615384615,10,10,14.003,"(12,15]"
"321",108,272,"171",80,6,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,15,91.5384615384615,10,10,13.081,"(12,15]"
"322",108,274,"171",78,6,10,10,"1899-12-31 05:50:00","1899-12-31 06:50:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,15,91.5384615384615,10,10,15.544,"(15,18]"
"323",108,65,"171",210,6,10,10,"1899-12-31 05:10:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,4,91.5384615384615,10,10,7.072,"(6,9]"
"324",108,73,"171",186,6,10,10,"1899-12-31 07:30:00","1899-12-31 07:50:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,5,91.5384615384615,10,10,3.879,"(3,6]"
"325",108,78,"171",159,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,7,91.5384615384615,10,10,6.744,"(6,9]"
"326",108,87,"171",160,6,10,10,"1899-12-31 05:00:00","1899-12-31 05:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,5,91.5384615384615,10,10,5.944,"(3,6]"
"327",108,94,"171",178,6,10,10,"1899-12-31 06:10:00","1899-12-31 06:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,20,7,91.5384615384615,10,10,3.298,"(3,6]"
"328",108,95,"171",163,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,7,91.5384615384615,10,10,3.836,"(3,6]"
"331",109,105,"170",165,6,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,3.96,"(3,6]"
"333",109,155,"170",6,6,10,10,"1899-12-31 09:00:00","1899-12-31 10:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,91.5384615384615,10,10,11.561,"(9,12]"
"334",109,167,"170",52,6,10,10,"1899-12-31 06:00:00","1899-12-31 07:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,10,91.5384615384615,10,10,11.95,"(9,12]"
"335",109,168,"170",13,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,7.076,"(6,9]"
"336",109,168,"170",13,6,10,10,"1899-12-31 05:00:00","1899-12-31 05:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,10,91.5384615384615,10,10,7.076,"(6,9]"
"337",109,170,"170",4,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,91.5384615384615,10,10,9.144,"(9,12]"
"339",109,252,"170",53,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,40,14,91.5384615384615,10,10,12.357,"(12,15]"
"340",109,254,"170",66,6,10,10,"1899-12-31 12:00:00","1899-12-31 13:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,14,91.5384615384615,10,10,14.39,"(12,15]"
"341",109,255,"170",67,6,10,10,"1899-12-31 11:30:00","1899-12-31 12:40:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,70,14,91.5384615384615,10,10,14.005,"(12,15]"
"342",109,272,"170",80,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,50,15,91.5384615384615,10,10,13.468,"(12,15]"
"344",109,80,"170",189,6,10,10,"1899-12-31 14:00:00","1899-12-31 14:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,5,91.5384615384615,10,10,2.844,"[0,3]"
"345",109,94,"170",178,6,10,10,"1899-12-31 17:15:00","1899-12-31 17:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,3.42,"(3,6]"
"346",109,95,"170",163,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,4.084,"(3,6]"
"357",110,111,"169",168,6,10,10,"1899-12-31 10:30:00","1899-12-31 11:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,6,91.5384615384615,10,10,1.315,"[0,3]"
"358",110,164,"169",5,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,9.957,"(9,12]"
"359",110,167,"169",52,6,10,10,"1899-12-31 05:00:00","1899-12-31 05:40:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,40,10,91.5384615384615,10,10,12.236,"(12,15]"
"360",110,171,"169",17,6,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,9.873,"(9,12]"
"361",110,171,"169",17,6,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,10,91.5384615384615,10,10,9.873,"(9,12]"
"362",110,181,"169",138,6,10,10,"1899-12-31 08:00:00","1899-12-31 08:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,11,91.5384615384615,10,10,9.417,"(9,12]"
"363",110,189,"169",136,6,10,10,"1899-12-31 05:45:00","1899-12-31 06:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,91.5384615384615,10,10,10.534,"(9,12]"
"367",110,274,"169",78,6,10,10,"1899-12-31 15:00:00","1899-12-31 16:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,15,91.5384615384615,10,10,16.217,"(15,18]"
"369",110,78,"169",159,6,10,10,"1899-12-31 06:30:00","1899-12-31 06:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,7,91.5384615384615,10,10,7.417,"(6,9]"
"373",110,96,"169",162,6,10,10,"1899-12-31 05:45:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,7,91.5384615384615,10,10,5.289,"(3,6]"
"374",110,96,"169",162,6,10,10,"1899-12-31 04:00:00","1899-12-31 05:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,7,91.5384615384615,10,10,5.289,"(3,6]"
"378",111,157,"168",51,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,10.002,"(9,12]"
"379",111,157,"168",51,6,10,10,"1899-12-31 20:00:00","1899-12-31 20:50:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,50,10,91.5384615384615,10,10,10.002,"(9,12]"
"380",111,157,"168",51,6,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,10,91.5384615384615,10,10,10.002,"(9,12]"
"381",111,167,"168",52,6,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,10,91.5384615384615,10,10,9.958,"(9,12]"
"382",111,167,"168",52,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:45:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,2,45,10,91.5384615384615,10,10,9.958,"(9,12]"
"383",111,167,"168",52,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,9.958,"(9,12]"
"385",111,168,"168",13,6,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,6.105,"(6,9]"
"386",111,169,"168",3,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,91.5384615384615,10,10,7.022,"(6,9]"
"387",111,183,"168",137,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:35:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,35,11,91.5384615384615,10,10,7.807,"(6,9]"
"388",111,192,"168",144,6,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,91.5384615384615,10,10,4.718,"(3,6]"
"389",111,200,"168",146,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,12,91.5384615384615,10,10,4.965,"(3,6]"
"390",111,234,"168",59,6,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,14,91.5384615384615,10,10,14.301,"(12,15]"
"391",111,234,"168",59,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,14,91.5384615384615,10,10,14.301,"(12,15]"
"392",111,241,"168",71,6,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,90,14,91.5384615384615,10,10,14.308,"(12,15]"
"393",111,247,"168",65,6,10,10,"1899-12-31 06:55:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,35,14,91.5384615384615,10,10,12.76,"(12,15]"
"394",111,247,"168",65,6,10,10,"1899-12-31 06:15:00","1899-12-31 07:45:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,90,14,91.5384615384615,10,10,12.76,"(12,15]"
"395",111,264,"168",368,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,30,15,91.5384615384615,10,10,9.786,"(9,12]"
"396",111,270,"168",83,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,15,91.5384615384615,10,10,11.778,"(9,12]"
"398",111,309,"168",107,6,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,60,16,91.5384615384615,10,10,7.984,"(6,9]"
"399",111,321,"168",315,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,9.159,"(9,12]"
"400",111,322,"168",239,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:40:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,40,61,91.5384615384615,10,10,9.362,"(9,12]"
"401",111,322,"168",239,6,10,10,"1899-12-31 06:20:00","1899-12-31 07:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,40,61,91.5384615384615,10,10,9.362,"(9,12]"
"402",111,416,"168",315,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,5.748,"(3,6]"
"403",111,47,"168",220,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,30,4,91.5384615384615,10,10,5.263,"(3,6]"
"404",111,602,"168",315,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,9.876,"(9,12]"
"405",111,622,"168",315,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,91.5384615384615,10,10,5.93,"(3,6]"
"406",111,65,"168",210,6,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,4,91.5384615384615,10,10,5.52,"(3,6]"
"407",111,7,"168",215,6,10,10,"1899-12-31 04:30:00","1899-12-31 05:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,3,91.5384615384615,10,10,8.096,"(6,9]"
"408",111,81,"168",187,6,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,5,91.5384615384615,10,10,3.185,"(3,6]"
"410",111,94,"168",178,6,10,10,"1899-12-31 07:00:00","1899-12-31 07:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,10,7,91.5384615384615,10,10,2.437,"[0,3]"
"417",112,112,"167",167,7,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,7,71.8095238095238,10,10,0,"[0,3]"
"423",112,159,"167",12,7,10,10,"1899-12-31 05:50:00","1899-12-31 07:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,90,10,71.8095238095238,10,10,6.261,"(6,9]"
"425",112,166,"167",20,7,10,10,"1899-12-31 04:30:00","1899-12-31 05:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,71.8095238095238,10,10,9.793,"(9,12]"
"426",112,167,"167",52,7,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,71.8095238095238,10,10,11.028,"(9,12]"
"427",112,167,"167",52,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,71.8095238095238,10,10,11.028,"(9,12]"
"428",112,167,"167",52,7,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,90,10,71.8095238095238,10,10,11.028,"(9,12]"
"429",112,167,"167",52,7,10,10,"1899-12-31 05:30:00","1899-12-31 07:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,10,71.8095238095238,10,10,11.028,"(9,12]"
"430",112,167,"167",52,7,10,10,"1899-12-31 09:00:00","1899-12-31 09:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,71.8095238095238,10,10,11.028,"(9,12]"
"431",112,168,"167",13,7,10,10,"1899-12-31 05:30:00","1899-12-31 06:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,30,10,71.8095238095238,10,10,5.816,"(3,6]"
"433",112,169,"167",3,7,10,10,"1899-12-31 09:00:00","1899-12-31 09:45:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,45,10,71.8095238095238,10,10,8.092,"(6,9]"
"434",112,169,"167",3,7,10,10,"1899-12-31 05:00:00","1899-12-31 05:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,71.8095238095238,10,10,8.092,"(6,9]"
"435",112,171,"167",17,7,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,71.8095238095238,10,10,8.665,"(6,9]"
"436",112,173,"167",19,7,10,10,"1899-12-31 13:00:00","1899-12-31 14:00:00",1,"A pie + Publico + Privado","Publico",1,1,1,1,2,60,10,71.8095238095238,10,10,9.973,"(9,12]"
"437",112,184,"167",111,7,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",2,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,11,71.8095238095238,10,10,8.799,"(6,9]"
"438",112,192,"167",144,7,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",2,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,11,71.8095238095238,10,10,4.929,"(3,6]"
